id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad
1110945122;CASA;150000;19-07-2022;123.0;1100.0;2.0;3.0;1.0;VILLA RIO ICHO CRUZ;PUNILLA
1398529244;CASA;53000;17-04-2023;350.0;95.0;2.0;1.0;1.0;LA CUMBRE;PUNILLA
1136385997;CASA;58000;19-07-2022;605.0;120.0;;1.0;2.0;INMUEBLES_DESDE_1393_NOINDEX_TRUE?FILTER=CITY;PUNILLA
1137549685;CASA;88000;19-07-2022;10000.0;130.0;2.0;1.0;;QUEBRADA DE LUNA;PUNILLA
1139675509;CASA;62000;19-07-2022;420.0;83.0;2.0;2.0;;CAPILLA DEL MONTE;PUNILLA
1372383465;CASA;30000;07-06-2023;1100.0;35.0;2.0;1.0;;MALLIN;PUNILLA
1362152865;CASA;38000;17-03-2023;303.0;74.0;2.0;1.0;1.0;SANTA MARIA DE PUNILLA;PUNILLA
911686370;CASA;132000;19-07-2021;900.0;150.0;3.0;2.0;2.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1123728500;CASA;72000;19-07-2022;350.0;56.0;1.0;1.0;1.0;VILLA PARQUE SIQUIMAN;PUNILLA
1105992883;CASA;45000;19-07-2022;800.0;70.0;2.0;1.0;1.0;SANTA MARIA DE PUNILLA;PUNILLA
910383306;CASA;140000;19-07-2021;785.0;140.0;3.0;1.0;;MAYU SUMAJ;PUNILLA
1129795820;CASA;1111111;19-07-2022;3475.0;500.0;6.0;5.0;6.0;VILLA SANTA CRUZ DEL LAGO;PUNILLA
1274577069;CASA;33000;14-12-2022;197.0;70.0;2.0;2.0;;INMUEBLES_DESDE_1393_NOINDEX_TRUE?FILTER=CITY;PUNILLA
1370008911;CASA;107000;18-05-2023;702.0;172.0;3.0;1.0;1.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1428211840;CASA;84990;03-06-2023;591.0;93.0;2.0;1.0;1.0;TALA HUASI;PUNILLA
1137711209;CASA;100000;19-07-2022;363.0;132.0;4.0;2.0;1.0;LA FALDA;PUNILLA
1172809593;CASA;175000;13-10-2022;878.0;151.0;2.0;2.0;2.0;TANTI;PUNILLA
1289294984;CASA;998999;14-01-2023;20000.0;1200.0;20.0;20.0;15.0;TANTI;PUNILLA
1138388840;CASA;80000;19-07-2022;310.0;84.0;2.0;2.0;1.0;LA CUMBRE;PUNILLA
1103258451;CASA;75000;19-07-2022;469.0;130.0;2.0;2.0;1.0;TANTI;PUNILLA
933409305;CASA;55000;19-07-2022;90.0;90.0;2.0;2.0;1.0;ESTANCIA VIEJA;PUNILLA
919947437;CASA;69000;19-07-2021;430.0;100.0;1.0;2.0;1.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1103416389;CASA;120000;19-07-2022;580.0;120.0;4.0;2.0;1.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1300999785;CASA;92000;14-01-2023;569.0;164.0;4.0;2.0;3.0;VILLA PARQUE SIQUIMAN;PUNILLA
1345283144;CASA;140000;14-02-2023;900.0;140.0;3.0;2.0;2.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1345269776;CASA;170000;14-02-2023;3000.0;120.0;2.0;2.0;2.0;MAYU SUMAJ;PUNILLA
1372282009;CASA;110000;06-06-2023;230.0;200.0;3.0;2.0;1.0;CABALANGO;PUNILLA
1299990445;CASA;50000;14-01-2023;800.0;50.0;2.0;1.0;1.0;VILLA RIO ICHO CRUZ;PUNILLA
1131255571;CASA;158000;19-07-2022;615.0;183.0;3.0;2.0;2.0;TANTI;PUNILLA
812120897;CASA;100000;19-07-2020;1000.0;123.0;2.0;1.0;1.0;TANTI;PUNILLA
1351156041;CASA;99000;17-03-2023;6706.0;87.0;2.0;1.0;1.0;SANTA MARIA DE PUNILLA;PUNILLA
934900325;CASA;130000;19-07-2021;700.0;100.0;2.0;2.0;2.0;VILLA LAGO AZUL;PUNILLA
875457115;CASA;85000;19-07-2021;1000.0;145.0;3.0;2.0;2.0;VILLA SANTA CRUZ DEL LAGO;PUNILLA
1130829539;CASA;59000;19-07-2022;300.0;90.0;2.0;1.0;1.0;VILLA SANTA CRUZ DEL LAGO;PUNILLA
1117783122;CASA;95000;19-07-2022;757.0;50.0;1.0;1.0;;SAN ANTONIO DE ARREDONDO;PUNILLA
1292286365;CASA;360000;14-01-2023;910.0;300.0;3.0;2.0;2.0;LAS JARILLAS;PUNILLA
1144748278;CASA;180000;20-07-2019;213.0;109.0;5.0;2.0;1.0;LA CUMBRE;PUNILLA
1300053896;CASA;80000;14-01-2023;700.0;70.0;2.0;1.0;1.0;CUESTA BLANCA;PUNILLA
1249058911;CASA;100000;13-11-2022;600.0;160.0;3.0;2.0;1.0;LA FALDA;PUNILLA
1367160267;CASA;110000;18-05-2023;279.0;106.0;2.0;1.0;1.0;LA FALDA;PUNILLA
1125760520;CASA;70000;19-07-2022;252.0;57.0;2.0;1.0;;CAPILLA DEL MONTE;PUNILLA
1433977602;CASA;111111;17-06-2023;1701.0;165.0;2.0;2.0;1.0;CAPILLA DEL MONTE;PUNILLA
1129288758;CASA;370000;19-07-2022;12500.0;555.0;5.0;4.0;3.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1318469880;CASA;120000;14-02-2023;600.0;159.0;2.0;3.0;1.0;TANTI;PUNILLA
1438753130;CASA;50000;28-06-2023;307.0;59.0;2.0;1.0;1.0;HUERTA GRANDE;PUNILLA
1142681745;CASA;96000;19-07-2022;800.0;85.0;2.0;2.0;2.0;CAPILLA DEL MONTE;PUNILLA
1405776956;CASA;45000;18-05-2023;300.0;64.0;2.0;1.0;1.0;SANTA MARIA DE PUNILLA;PUNILLA
1102725738;CASA;150000;19-07-2022;1048.0;160.0;2.0;2.0;1.0;ESTANCIA VIEJA;PUNILLA
1103486724;CASA;48000;19-07-2022;438.0;322.0;2.0;1.0;;SANTA MARIA DE PUNILLA;PUNILLA
1119466884;CASA;85000;19-07-2022;1000.0;123.0;2.0;1.0;1.0;VILLA PARQUE SIQUIMAN;PUNILLA
1136404292;CASA;62000;19-07-2022;350.0;65.0;2.0;1.0;1.0;SAN ESTEBAN;PUNILLA
1405262378;CASA;110000;18-05-2023;140.0;140.0;3.0;2.0;3.0;VILLA PARQUE SIQUIMAN;PUNILLA
1125435553;CASA;55000;19-07-2022;474.0;111.0;3.0;1.0;;CAPILLA DEL MONTE;PUNILLA
1440680872;CASA;80000;30-06-2023;114.0;60.0;2.0;1.0;1.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1284789307;CASA;55000;19-07-2022;800.0;90.0;2.0;1.0;1.0;VALLE HERMOSO;PUNILLA
1103505826;CASA;75000;19-07-2022;450.0;83.0;2.0;1.0;;VILLA GIARDINO;PUNILLA
1139552815;CASA;30000;19-07-2022;342.0;140.0;2.0;1.0;;SANTA MARIA DE PUNILLA;PUNILLA
1142803809;CASA;140000;19-07-2022;1192.0;155.0;2.0;3.0;1.0;CAPILLA DEL MONTE;PUNILLA
1132284553;CASA;80000;19-07-2022;665.0;116.0;2.0;1.0;1.0;LOS COCOS;PUNILLA
935730607;CASA;35000;19-07-2022;252.0;117.0;2.0;1.0;;SANTA MARIA DE PUNILLA;PUNILLA
1175029610;CASA;1111111;13-10-2022;665.0;230.0;5.0;7.0;;CAPILLA DEL MONTE;PUNILLA
1118495960;CASA;63800;19-07-2022;400.0;57.0;2.0;1.0;;CAPILLA DEL MONTE;PUNILLA
1216916100;CASA;170000;19-07-2022;320.0;250.0;3.0;2.0;;LA CUMBRE;PUNILLA
1124872646;CASA;220000;19-07-2022;513.0;368.0;1.0;1.0;1.0;VILLA SANTA CRUZ DEL LAGO;PUNILLA
1133859167;CASA;57000;19-07-2022;625.0;90.0;3.0;1.0;;CAPILLA DEL MONTE;PUNILLA
1146148397;CASA;65000;19-07-2022;1500.0;1.0;;;;LA CUMBRE;PUNILLA
1278005973;CASA;139000;14-12-2022;900.0;120.0;3.0;2.0;2.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1133131117;CASA;73000;19-07-2020;900.0;120.0;2.0;2.0;;VILLA SANTA CRUZ DEL LAGO;PUNILLA
1134155266;CASA;120000;19-07-2022;800.0;85.0;2.0;1.0;1.0;CHARBONIER;PUNILLA
1374914867;CASA;160000;28-06-2023;1806.0;164.0;3.0;2.0;1.0;CAPILLA DEL MONTE;PUNILLA
930201996;CASA;65000;19-07-2022;800.0;183.0;5.0;3.0;1.0;VILLA PARQUE SIQUIMAN;PUNILLA
1140065161;CASA;650000;19-07-2022;2000.0;395.0;3.0;4.0;2.0;INMUEBLES_DESDE_1441_NOINDEX_TRUE?FILTER=CITY;PUNILLA
1373071548;CASA;139000;17-03-2023;900.0;120.0;3.0;2.0;2.0;SAN ANTONIO DE ARREDONDO;PUNILLA
879600594;CASA;80000;19-07-2021;956.0;124.0;2.0;1.0;1.0;VILLA SANTA CRUZ DEL LAGO;PUNILLA
1139565326;CASA;40000;19-07-2022;300.0;53.0;2.0;1.0;;INMUEBLES_DESDE_1441_NOINDEX_TRUE?FILTER=CITY;PUNILLA
804914963;CASA;110000;20-07-2018;803.0;113.0;2.0;1.0;2.0;ESTANCIA VIEJA;PUNILLA
1216987206;CASA;160000;19-07-2022;774.0;294.0;3.0;2.0;1.0;LOS COCOS;PUNILLA
1160578716;CASA;60000;12-09-2022;734.0;95.0;3.0;1.0;1.0;CHARBONIER;PUNILLA
925635830;CASA;220000;19-07-2021;1500.0;200.0;2.0;2.0;2.0;VILLA LAGO AZUL;PUNILLA
1249058739;CASA;75000;13-11-2022;564.0;180.0;3.0;2.0;1.0;LA FALDA;PUNILLA
1434492132;CASA;165000;18-06-2023;1230.0;114.0;3.0;2.0;;LA CUMBRE;PUNILLA
1217049054;CASA;130000;19-07-2022;2544.0;75.0;2.0;1.0;;LA CUMBRE;PUNILLA
1174318779;CASA;40000;13-10-2022;343.0;68.0;2.0;1.0;1.0;VILLA GIARDINO;PUNILLA
899652301;CASA;130000;19-07-2021;650.0;140.0;3.0;2.0;;VILLA PARQUE SIQUIMAN;PUNILLA
1322690724;CASA;120000;14-02-2023;250.0;800.0;2.0;3.0;3.0;VILLA LAGO AZUL;PUNILLA
1217049130;CASA;110000;19-07-2022;417.0;79.0;1.0;1.0;1.0;LA CUMBRE;PUNILLA
924766790;CASA;110000;19-07-2021;195.0;200.0;2.0;3.0;;LA FALDA;PUNILLA
1146152029;CASA;50000;19-07-2022;300.0;66.0;2.0;1.0;;SAN ROQUE;PUNILLA
1322219353;CASA;38000;14-02-2023;100.0;150.0;2.0;1.0;1.0;SANTA MARIA DE PUNILLA;PUNILLA
1160637941;CASA;160000;12-09-2022;800.0;250.0;2.0;3.0;3.0;VILLA LAGO AZUL;PUNILLA
1120442808;CASA;170000;19-07-2022;1300.0;300.0;7.0;2.0;1.0;CAPILLA DEL MONTE;PUNILLA
1442982930;CASA;55000;05-07-2023;70.0;70.0;2.0;1.0;1.0;VILLA SANTA CRUZ DEL LAGO;PUNILLA
1174983831;CASA;280000;13-10-2022;566.0;345.0;3.0;3.0;1.0;CAPILLA DEL MONTE;PUNILLA
1139578273;CASA;180000;19-07-2022;1300.0;135.0;3.0;2.0;1.0;LA FALDA;PUNILLA
812120616;CASA;55000;20-07-2018;300.0;300.0;2.0;1.0;1.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1105602457;CASA;125000;19-07-2021;684.0;152.0;4.0;3.0;1.0;ESTANCIA VIEJA;PUNILLA
1376091523;CASA;46900;07-07-2023;1000.0;108.0;4.0;7.0;2.0;HUERTA GRANDE;PUNILLA
1391733788;CASA;220000;17-04-2023;520.0;365.0;1.0;1.0;1.0;TANTI;PUNILLA
1440793744;CASA;370000;01-07-2023;1100.0;450.0;3.0;3.0;3.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1438834982;CASA;70000;28-06-2023;250.0;100.0;5.0;3.0;1.0;LA FALDA;PUNILLA
827129446;CASA;65000;19-07-2020;750.0;65.0;1.0;1.0;1.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1175029582;CASA;500000;20-07-2019;650.0;600.0;4.0;4.0;2.0;LA CUMBRE;PUNILLA
865053635;CASA;69000;19-07-2020;800.0;56.0;1.0;1.0;1.0;VILLA SANTA CRUZ DEL LAGO;PUNILLA
1140812439;CASA;33500;19-07-2022;420.0;36.0;1.0;1.0;1.0;SANTA MARIA DE PUNILLA;PUNILLA
1277662645;CASA;48000;14-12-2022;684.0;110.0;3.0;2.0;1.0;INMUEBLES_DESDE_1489_NOINDEX_TRUE?FILTER=CITY;PUNILLA
1106077318;CASA;65000;19-07-2021;1000.0;123.0;2.0;2.0;;TANTI;PUNILLA
1422391538;CASA;111111;24-05-2023;138290.0;1500.0;;;;SAN ESTEBAN;PUNILLA
1248735517;CASA;59000;13-11-2022;325.0;80.0;2.0;1.0;2.0;BARRIO SANTA ISABEL;PUNILLA
1258011298;CASA;40000;14-12-2022;600.0;80.0;2.0;1.0;1.0;VALLE HERMOSO;PUNILLA
1373082794;CASA;48000;17-03-2023;684.0;110.0;3.0;2.0;1.0;INMUEBLES_DESDE_1489_NOINDEX_TRUE?FILTER=CITY;PUNILLA
923265254;CASA;140000;19-07-2021;240.0;240.0;4.0;3.0;2.0;VILLA PARQUE SIQUIMAN;PUNILLA
1257935931;CASA;90000;14-12-2022;400.0;120.0;4.0;2.0;1.0;LA FALDA;PUNILLA
1125428911;CASA;48000;19-07-2022;421.0;74.0;2.0;1.0;;CAPILLA DEL MONTE;PUNILLA
1105628310;CASA;59000;19-07-2020;624.0;77.0;2.0;1.0;;TANTI;PUNILLA
1363350721;CASA;59000;17-04-2023;300.0;90.0;1.0;1.0;1.0;VILLA SANTA CRUZ DEL LAGO;PUNILLA
865050270;CASA;72000;19-07-2020;1.0;75.0;2.0;2.0;1.0;VILLA SANTA CRUZ DEL LAGO;PUNILLA
1139591020;CASA;40000;19-07-2022;300.0;53.0;2.0;1.0;;INMUEBLES_DESDE_1489_NOINDEX_TRUE?FILTER=CITY;PUNILLA
1322187011;CASA;45000;14-02-2023;250.0;72.0;2.0;1.0;1.0;SANTA MARIA DE PUNILLA;PUNILLA
1377038475;CASA;40000;14-07-2023;300.0;70.0;2.0;1.0;1.0;LA FALDA;PUNILLA
1376923235;CASA;65000;13-07-2023;93.0;85.0;2.0;1.0;1.0;VILLA GIARDINO;PUNILLA
1377068543;CASA;110000;14-07-2023;903.0;458.0;3.0;2.0;;SAN ESTEBAN;PUNILLA
1377323575;CASA;14999;15-07-2023;350.0;45.0;1.0;1.0;;LA FALDA;PUNILLA
1376226643;CASA;320000;30-05-2023;2000.0;256.0;2.0;2.0;1.0;LA FALDA;PUNILLA
1453177258;CASA;35000;19-07-2022;412.0;412.0;3.0;2.0;1.0;CAPILLA DEL MONTE;PUNILLA
1452746764;CASA;145000;19-06-2023;3320.0;250.0;5.0;4.0;4.0;VALLE HERMOSO;PUNILLA
1438174748;CASA;68000;19-07-2021;800.0;52.0;2.0;1.0;2.0;CASA GRANDE;PUNILLA
1437317892;CASA;160000;20-07-2019;2500.0;215.0;3.0;3.0;1.0;CAPILLA DEL MONTE;PUNILLA
1375900603;CASA;87000;06-07-2023;535.0;110.0;2.0;2.0;2.0;VILLA PARQUE SIQUIMAN;PUNILLA
1375324005;CASA;169900;19-07-2022;800.0;230.0;2.0;2.0;2.0;ESTANCIA VIEJA;PUNILLA
1439947410;CASA;65000;13-10-2022;800.0;120.0;4.0;2.0;2.0;CAPILLA DEL MONTE;PUNILLA
1442946548;CASA;60000;12-09-2022;1510.0;50.0;1.0;1.0;1.0;CUESTA BLANCA;PUNILLA
1435320720;CASA;33000;21-06-2023;2308.0;49.0;2.0;1.0;;CAPILLA DEL MONTE;PUNILLA
1375931129;CASA;86000;19-07-2021;600.0;140.0;3.0;3.0;1.0;LA FALDA;PUNILLA
1436744900;CASA;160000;24-05-2023;2200.0;200.0;3.0;2.0;1.0;VILLA GIARDINO;PUNILLA
1374780993;CASA;100000;19-07-2022;20000.0;260.0;4.0;2.0;;VILLA GIARDINO;PUNILLA
1437449090;CASA;89000;19-07-2022;1600.0;181.0;3.0;1.0;2.0;TANTI;PUNILLA
1438276900;CASA;28000;14-12-2022;1092.0;44.0;1.0;1.0;;VILLA GIARDINO;PUNILLA
1374967637;CASA;27000;28-05-2023;135.0;62.0;3.0;1.0;;VILLA GIARDINO;PUNILLA
1374444477;CASA;30000;19-07-2022;449.0;100.0;2.0;2.0;;CAPILLA DEL MONTE;PUNILLA
1436728548;CASA;50000;13-11-2022;800.0;70.0;1.0;1.0;1.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1374021403;CASA;80000;21-06-2023;1000.0;115.0;3.0;2.0;1.0;VILLA PARQUE SIQUIMAN;PUNILLA
1377339897;CASA;120000;12-08-2022;816.0;120.0;3.0;2.0;1.0;CAPILLA DEL MONTE;PUNILLA
1443605638;CASA;52500;12-08-2022;322.0;85.0;2.0;1.0;1.0;LA FALDA;PUNILLA
1437550380;CASA;78000;24-06-2023;860.0;145.0;2.0;1.0;3.0;MAYU SUMAJ;PUNILLA
1450871934;CASA;140000;19-07-2022;1750.0;550.0;10.0;10.0;4.0;TANTI;PUNILLA
1444870944;CASA;58000;17-04-2023;230.0;75.0;2.0;1.0;1.0;VILLA GIARDINO;PUNILLA
1444882486;CASA;200000;19-07-2020;1500.0;190.0;4.0;4.0;2.0;CAPILLA DEL MONTE;PUNILLA
1374642579;CASA;75000;18-05-2023;450.0;130.0;2.0;1.0;3.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1439097292;CASA;120000;17-04-2023;1620.0;115.0;2.0;1.0;2.0;ESTANCIA VIEJA;PUNILLA
1377085337;CASA;50000;19-07-2022;400.0;40.0;1.0;1.0;1.0;CAPILLA DEL MONTE;PUNILLA
1375075473;CASA;110000;17-03-2023;638.0;168.0;2.0;2.0;1.0;VILLA PARQUE SIQUIMAN;PUNILLA
1374606229;CASA;25000;26-06-2023;1000.0;80.0;2.0;1.0;;MALLIN;PUNILLA
1377504107;CASA;89000;06-06-2023;300.0;200.0;3.0;1.0;1.0;LA FALDA;PUNILLA
1440772338;CASA;100000;20-07-2018;840.0;700.0;2.0;;;LA FALDA;PUNILLA
1374820659;CASA;750000;14-02-2023;1800.0;400.0;3.0;4.0;2.0;SANTA MARIA DE PUNILLA;PUNILLA
1441841008;CASA;200000;18-05-2023;2679.0;26.0;4.0;3.0;5.0;CASA GRANDE;PUNILLA
1439859966;CASA;111111;30-06-2023;400.0;100.0;3.0;2.0;3.0;SANTA MARIA DE PUNILLA;PUNILLA
1439023826;CASA;105000;14-01-2023;815.0;190.0;4.0;2.0;2.0;HUERTA GRANDE;PUNILLA
1435964466;CASA;100000;19-07-2022;1000.0;293.0;5.0;2.0;2.0;VILLA SANTA CRUZ DEL LAGO;PUNILLA
1374290781;CASA;70500;19-07-2022;400.0;55.0;2.0;1.0;1.0;CAPILLA DEL MONTE;PUNILLA
1375443725;CASA;400000;02-07-2023;400.0;360.0;5.0;5.0;1.0;LA CUMBRE;PUNILLA
1376822161;CASA;99999;12-08-2022;800.0;100.0;2.0;2.0;;CAPILLA DEL MONTE;PUNILLA
1374692205;CASA;350000;27-06-2023;1200.0;440.0;3.0;4.0;1.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1437831746;CASA;270000;19-07-2022;2000.0;365.0;3.0;4.0;2.0;TANTI;PUNILLA
1448038506;CASA;24000;18-05-2023;366.0;37.0;2.0;1.0;;VALLE HERMOSO;PUNILLA
1443554084;CASA;110000;19-07-2021;650.0;245.0;2.0;3.0;2.0;LA FALDA;PUNILLA
1443442666;CASA;130000;05-07-2023;200.0;184.0;5.0;4.0;1.0;CAPILLA DEL MONTE;PUNILLA
1374482619;CASA;49000;19-07-2022;308.0;63.0;2.0;1.0;1.0;SANTA MARIA DE PUNILLA;PUNILLA
1376033927;CASA;42000;19-07-2021;300.0;60.0;2.0;1.0;1.0;TANTI;PUNILLA
1377423197;CASA;250000;19-07-2021;2100.0;400.0;4.0;4.0;2.0;CAPILLA DEL MONTE;PUNILLA
1375425855;CASA;180000;19-07-2021;573.0;273.0;4.0;4.0;2.0;VILLA GIARDINO;PUNILLA
1438268298;CASA;85000;14-12-2022;320.0;90.0;4.0;2.0;1.0;HUERTA GRANDE;PUNILLA
1377192439;CASA;200000;19-07-2020;1200.0;220.0;3.0;4.0;3.0;CAPILLA DEL MONTE;PUNILLA
1438610834;CASA;250000;19-07-2021;1300.0;500.0;3.0;2.0;6.0;VILLA SANTA CRUZ DEL LAGO;PUNILLA
1375616813;CASA;110000;04-07-2023;903.0;120.0;2.0;1.0;1.0;ESTANCIA VIEJA;PUNILLA
1375506891;CASA;315000;31-05-2023;3000.0;300.0;4.0;3.0;2.0;VILLA PARQUE SIQUIMAN;PUNILLA
1443446514;CASA;150000;19-07-2022;1638.0;215.0;2.0;2.0;2.0;VILLA GIARDINO;PUNILLA
1448447098;CASA;75000;13-10-2022;250.0;90.0;2.0;1.0;1.0;SANTA MARIA DE PUNILLA;PUNILLA
1451903396;CASA;159000;20-07-2018;160.0;155.0;3.0;3.0;1.0;LA FALDA;PUNILLA
1376979269;CASA;32000;17-03-2023;357.0;56.0;2.0;1.0;1.0;CASA GRANDE;PUNILLA
1449807684;CASA;135000;17-03-2023;216.0;168.0;3.0;3.0;2.0;VILLA LAGO AZUL;PUNILLA
1374470907;CASA;72000;19-07-2022;800.0;200.0;3.0;2.0;1.0;VALLE HERMOSO;PUNILLA
1440786824;CASA;42500;17-03-2023;624.0;50.0;1.0;2.0;1.0;CAPILLA DEL MONTE;PUNILLA
1435875468;CASA;105000;13-10-2022;200.0;120.0;2.0;2.0;1.0;LA FALDA;PUNILLA
1374717955;CASA;125300;27-06-2023;1851.0;130.0;2.0;2.0;1.0;CAPILLA DEL MONTE;PUNILLA
1435807814;CASA;70000;19-07-2020;420.0;120.0;3.0;2.0;1.0;TANTI;PUNILLA
1445807448;CASA;75000;18-06-2023;170.0;110.0;2.0;2.0;2.0;CAPILLA DEL MONTE;PUNILLA
1375427571;CASA;350000;13-11-2022;2016.0;263.0;7.0;6.0;6.0;CAPILLA DEL MONTE;PUNILLA
1376907613;CASA;65000;22-05-2023;300.0;100.0;1.0;1.0;2.0;SANTA MARIA DE PUNILLA;PUNILLA
1377056151;CASA;59000;17-04-2023;350.0;97.0;3.0;2.0;1.0;CAPILLA DEL MONTE;PUNILLA
1439402582;CASA;65000;29-06-2023;230.0;130.0;2.0;1.0;1.0;LA FALDA;PUNILLA
1442192022;CASA;70000;18-05-2023;705.0;94.0;2.0;1.0;;CAPILLA DEL MONTE;PUNILLA
1450293216;CASA;109000;16-06-2023;460.0;110.0;2.0;1.0;2.0;CAPILLA DEL MONTE;PUNILLA
1447882138;CASA;45000;19-07-2021;1031.0;54.0;1.0;1.0;;TANTI;PUNILLA
1376812013;CASA;30000;14-01-2023;80.0;60.0;2.0;1.0;1.0;VILLA PARQUE SIQUIMAN;PUNILLA
1442033898;CASA;24700;02-06-2023;400.0;150.0;3.0;2.0;1.0;SANTA MARIA DE PUNILLA;PUNILLA
1374055781;CASA;81000;21-06-2023;500.0;107.0;3.0;1.0;1.0;LA FALDA;PUNILLA
1436787924;CASA;32000;23-06-2023;250.0;70.0;2.0;1.0;1.0;SANTA MARIA DE PUNILLA;PUNILLA
1376490813;CASA;200000;13-11-2022;3118.0;118.0;2.0;2.0;1.0;LA CUMBRE;PUNILLA
1450506154;CASA;79900;29-05-2023;600.0;75.0;3.0;2.0;;VILLA GIARDINO;PUNILLA
1444185758;CASA;72000;07-07-2023;800.0;200.0;2.0;1.0;1.0;VILLA SANTA CRUZ DEL LAGO;PUNILLA
1447334706;CASA;36000;12-07-2023;140.0;140.0;3.0;2.0;2.0;VILLA GIARDINO;PUNILLA
1376545371;CASA;46000;02-06-2023;575.0;184.0;3.0;2.0;;SANTA MARIA DE PUNILLA;PUNILLA
1436445884;CASA;22000;14-01-2023;250.0;68.0;2.0;1.0;1.0;VILLA SANTA CRUZ DEL LAGO;PUNILLA
1439024130;CASA;56000;28-06-2023;720.0;80.0;2.0;1.0;1.0;CASA GRANDE;PUNILLA
1428979918;CASA;235000;06-06-2023;1370.0;400.0;3.0;2.0;4.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1374238565;CASA;50000;22-06-2023;120.0;112.0;3.0;2.0;1.0;SAN ANTONIO DE ARREDONDO;PUNILLA
1450199666;CASA;50000;15-07-2023;266.0;266.0;5.0;5.0;5.0;SANTA MARIA DE PUNILLA;PUNILLA
1377816131;CASA;90000;18-07-2023;630.0;110.0;4.0;3.0;1.0;TANTI;PUNILLA
1449139004;CASA;115000;14-07-2023;87.0;72.0;3.0;1.0;2.0;VILLA PARQUE SIQUIMAN;PUNILLA
1451837416;CASA;145000;18-07-2023;390.0;290.0;8.0;8.0;8.0;HUERTA GRANDE;PUNILLA
1449055050;CASA;69000;14-07-2023;600.0;151.0;3.0;1.0;2.0;VILLA GIARDINO;PUNILLA
1451162112;CASA;11111;18-07-2023;313.0;;3.0;1.0;1.0;LA FALDA;PUNILLA
1377054571;CASA;88000;14-07-2023;1033.0;210.0;3.0;3.0;2.0;CASA GRANDE;PUNILLA
1449061584;CASA;125000;14-07-2023;500.0;124.0;1.0;1.0;;LA FALDA;PUNILLA
1377252943;CASA;129000;15-07-2023;238.0;238.0;4.0;4.0;2.0;VILLA PARQUE SIQUIMAN;PUNILLA
1450204918;CASA;92000;16-07-2023;779.0;200.0;3.0;2.0;1.0;SAN ROQUE;PUNILLA
1377210263;CASA;98000;15-07-2023;670.0;117.0;2.0;1.0;1.0;VALLE HERMOSO;PUNILLA
1377012415;CASA;120000;14-07-2023;210.0;210.0;4.0;2.0;2.0;VILLA PARQUE SIQUIMAN;PUNILLA
1452045084;CASA;165000;18-07-2023;220.0;200.0;4.0;2.0;1.0;CAPILLA DEL MONTE;PUNILLA
1377309173;CASA;130000;15-07-2023;486.0;179.0;;4.0;;SANTA MARIA DE PUNILLA;PUNILLA
1378039517;CASA;105000;18-07-2023;214.0;214.0;3.0;2.0;2.0;VILLA PARQUE SIQUIMAN;PUNILLA
1377221869;CASA;55000;15-07-2023;392.0;90.0;2.0;1.0;;LA FALDA;PUNILLA
1448032682;CASA;340000;13-07-2023;10000.0;350.0;4.0;2.0;2.0;HUERTA GRANDE;PUNILLA
1449723412;CASA;119000;15-07-2023;312.0;312.0;5.0;3.0;;HUERTA GRANDE;PUNILLA
1451901924;CASA;94900;18-07-2023;3708.0;200.0;7.0;2.0;;CAPILLA DEL MONTE;PUNILLA
1450230682;CASA;140000;16-07-2023;635.0;156.0;2.0;2.0;2.0;CAPILLA DEL MONTE;PUNILLA
1377050463;CASA;110000;14-07-2023;220.0;110.0;3.0;2.0;2.0;CUESTA BLANCA;PUNILLA
1449833734;CASA;90000;15-07-2023;300.0;;2.0;2.0;1.0;INMUEBLES_DESDE_145_NOINDEX_TRUE?FILTER=CITY;PUNILLA
1449033274;CASA;135000;14-07-2023;230.0;215.0;4.0;3.0;;TANTI;PUNILLA
1449052228;CASA;110000;14-07-2023;1127.0;110.0;2.0;1.0;;SAN ANTONIO DE ARREDONDO;PUNILLA
1449802190;CASA;33000;15-07-2023;1000.0;28.0;;1.0;;VILLA GIARDINO;PUNILLA
1451213352;CASA;48000;18-07-2023;600.0;82.0;2.0;1.0;1.0;SAN ROQUE;PUNILLA
1449781884;CASA;80000;15-07-2023;140.0;;3.0;1.0;1.0;INMUEBLES_DESDE_145_NOINDEX_TRUE?FILTER=CITY;PUNILLA
1377291793;CASA;120000;15-07-2023;580.0;167.0;2.0;1.0;1.0;SANTA MARIA DE PUNILLA;PUNILLA
